Year,Round,Race Name,Lap Number,Driver ID,Position,Lap Time
2020,9,Tuscan Grand Prix,5,ocon,10,2:13.705
2020,9,Tuscan Grand Prix,5,russell,11,2:13.501
2020,9,Tuscan Grand Prix,5,kevin_magnussen,12,2:14.825
2020,9,Tuscan Grand Prix,5,latifi,13,2:14.383
2020,9,Tuscan Grand Prix,5,giovinazzi,14,2:14.220
2020,9,Tuscan Grand Prix,5,sainz,15,2:14.103
2020,9,Tuscan Grand Prix,5,grosjean,16,2:14.068
2020,9,Tuscan Grand Prix,5,raikkonen,17,2:13.244
2020,9,Tuscan Grand Prix,5,vettel,18,2:12.292
2020,9,Tuscan Grand Prix,6,bottas,1,2:22.886
2020,9,Tuscan Grand Prix,6,hamilton,2,2:21.511
2020,9,Tuscan Grand Prix,6,leclerc,3,2:20.751
2020,9,Tuscan Grand Prix,6,albon,4,2:19.882
2020,9,Tuscan Grand Prix,6,stroll,5,2:18.951
2020,9,Tuscan Grand Prix,6,ricciardo,6,2:17.585
2020,9,Tuscan Grand Prix,6,perez,7,2:17.360
2020,9,Tuscan Grand Prix,6,norris,8,2:15.809
2020,9,Tuscan Grand Prix,6,kvyat,9,2:13.715
2020,9,Tuscan Grand Prix,6,ocon,10,2:11.793
2020,10,Russian Grand Prix,1,hamilton,1,2:07.166
2020,10,Russian Grand Prix,1,bottas,2,2:08.585
2020,10,Russian Grand Prix,1,max_verstappen,3,2:09.668
2020,10,Russian Grand Prix,1,ocon,4,2:10.838
2020,10,Russian Grand Prix,1,ricciardo,5,2:12.360
2020,10,Russian Grand Prix,1,perez,6,2:13.978
2020,10,Russian Grand Prix,1,gasly,7,2:16.746
2020,10,Russian Grand Prix,1,leclerc,8,2:17.783
2020,10,Russian Grand Prix,1,kevin_magnussen,9,2:19.727
2020,10,Russian Grand Prix,1,grosjean,10,2:21.405
2020,10,Russian Grand Prix,1,kvyat,11,2:22.921
2020,10,Russian Grand Prix,1,giovinazzi,12,2:24.259
2020,10,Russian Grand Prix,1,vettel,13,2:25.469
2020,10,Russian Grand Prix,1,latifi,14,2:29.884
2020,10,Russian Grand Prix,1,raikkonen,15,2:30.825
2020,10,Russian Grand Prix,1,russell,16,2:31.428
2020,10,Russian Grand Prix,1,albon,17,2:35.760
2020,10,Russian Grand Prix,1,norris,18,2:36.870
2020,10,Russian Grand Prix,2,hamilton,1,3:06.175
2020,10,Russian Grand Prix,2,bottas,2,3:06.870
2020,10,Russian Grand Prix,2,max_verstappen,3,3:07.172
2020,10,Russian Grand Prix,2,ocon,4,3:06.908
2020,10,Russian Grand Prix,2,ricciardo,5,3:06.508
2020,10,Russian Grand Prix,2,perez,6,3:06.792
2020,10,Russian Grand Prix,2,gasly,7,3:05.898
2020,10,Russian Grand Prix,2,leclerc,8,3:05.851
2020,10,Russian Grand Prix,2,kevin_magnussen,9,3:05.211
2020,10,Russian Grand Prix,2,grosjean,10,3:06.991
2020,10,Russian Grand Prix,2,kvyat,11,3:07.066
2020,10,Russian Grand Prix,2,giovinazzi,12,3:06.907
2020,10,Russian Grand Prix,2,vettel,13,3:07.025
2020,10,Russian Grand Prix,2,latifi,14,3:03.804
2020,10,Russian Grand Prix,2,raikkonen,15,3:04.378
2020,10,Russian Grand Prix,2,russell,16,3:06.794
2020,10,Russian Grand Prix,2,albon,17,3:03.958
2020,10,Russian Grand Prix,2,norris,18,3:04.575
2020,10,Russian Grand Prix,3,hamilton,1,2:52.327
2020,10,Russian Grand Prix,3,bottas,2,2:52.247
2020,10,Russian Grand Prix,3,max_verstappen,3,2:51.464
2020,10,Russian Grand Prix,3,ocon,4,2:51.957
2020,10,Russian Grand Prix,3,ricciardo,5,2:52.849
2020,10,Russian Grand Prix,3,perez,6,2:52.068
2020,10,Russian Grand Prix,3,gasly,7,2:51.454
2020,10,Russian Grand Prix,3,leclerc,8,2:51.372
2020,10,Russian Grand Prix,3,kevin_magnussen,9,2:52.871
2020,10,Russian Grand Prix,3,grosjean,10,2:50.948
2020,10,Russian Grand Prix,3,kvyat,11,2:51.996
2020,10,Russian Grand Prix,3,giovinazzi,12,2:52.045
2020,10,Russian Grand Prix,3,vettel,13,2:51.821
2020,10,Russian Grand Prix,3,latifi,14,2:52.754
2020,10,Russian Grand Prix,3,raikkonen,15,2:52.574
2020,10,Russian Grand Prix,3,russell,16,2:52.107
2020,10,Russian Grand Prix,3,albon,17,2:52.267
2020,10,Russian Grand Prix,3,norris,18,2:52.067
2020,10,Russian Grand Prix,4,hamilton,1,2:52.640
2020,10,Russian Grand Prix,4,bottas,2,2:52.506
2020,10,Russian Grand Prix,4,max_verstappen,3,2:52.703
2020,10,Russian Grand Prix,4,ocon,4,2:52.508
2020,10,Russian Grand Prix,4,ricciardo,5,2:51.972
2020,10,Russian Grand Prix,4,perez,6,2:52.219
2020,10,Russian Grand Prix,4,gasly,7,2:52.253
2020,10,Russian Grand Prix,4,leclerc,8,2:52.756
2020,10,Russian Grand Prix,4,kevin_magnussen,9,2:51.165
2020,10,Russian Grand Prix,4,grosjean,10,2:52.024
2020,10,Russian Grand Prix,4,kvyat,11,2:51.581
2020,10,Russian Grand Prix,4,giovinazzi,12,2:52.333
2020,10,Russian Grand Prix,4,vettel,13,2:52.181
2020,10,Russian Grand Prix,4,latifi,14,2:52.026
2020,10,Russian Grand Prix,4,raikkonen,15,2:52.231
2020,10,Russian Grand Prix,4,russell,16,2:51.916
2020,10,Russian Grand Prix,4,albon,17,2:50.956
2020,10,Russian Grand Prix,4,norris,18,2:52.212
2020,10,Russian Grand Prix,5,hamilton,1,2:53.769
2020,10,Russian Grand Prix,5,bottas,2,2:52.692
2020,10,Russian Grand Prix,5,max_verstappen,3,2:52.572
2020,10,Russian Grand Prix,5,ocon,4,2:52.069
2020,10,Russian Grand Prix,5,ricciardo,5,2:51.308
2020,10,Russian Grand Prix,5,perez,6,2:50.555
2020,10,Russian Grand Prix,5,gasly,7,2:49.796
2020,10,Russian Grand Prix,5,leclerc,8,2:48.754
2020,10,Russian Grand Prix,5,kevin_magnussen,9,2:48.123
2020,10,Russian Grand Prix,5,grosjean,10,2:46.398
2020,10,Russian Grand Prix,5,kvyat,11,2:44.990
2020,10,Russian Grand Prix,5,giovinazzi,12,2:43.543
2020,10,Russian Grand Prix,5,vettel,13,2:42.973
2020,10,Russian Grand Prix,5,latifi,14,2:41.473
2020,10,Russian Grand Prix,5,raikkonen,15,2:40.398
2020,10,Russian Grand Prix,5,russell,16,2:38.542
2020,10,Russian Grand Prix,5,albon,17,2:38.283
2020,10,Russian Grand Prix,5,norris,18,2:35.953
2020,10,Russian Grand Prix,6,hamilton,1,1:40.056
2020,10,Russian Grand Prix,6,bottas,2,1:40.702
2020,10,Russian Grand Prix,6,max_verstappen,3,1:41.375
2020,10,Russian Grand Prix,6,ocon,4,1:41.900
2020,10,Russian Grand Prix,6,ricciardo,5,1:42.025
2020,10,Russian Grand Prix,6,perez,6,1:42.104
2020,10,Russian Grand Prix,6,gasly,7,1:42.552
2020,10,Russian Grand Prix,6,leclerc,8,1:43.024
2020,10,Russian Grand Prix,6,kevin_magnussen,9,1:43.318
2020,10,Russian Grand Prix,6,grosjean,10,1:43.483
2020,11,Eifel Grand Prix,1,bottas,1,1:33.510
2020,11,Eifel Grand Prix,1,hamilton,2,1:35.032
2020,11,Eifel Grand Prix,1,max_verstappen,3,1:35.799
2020,11,Eifel Grand Prix,1,leclerc,4,1:37.473
2020,11,Eifel Grand Prix,1,ricciardo,5,1:38.224
2020,11,Eifel Grand Prix,1,albon,6,1:39.301
2020,11,Eifel Grand Prix,1,norris,7,1:40.311
2020,11,Eifel Grand Prix,1,perez,8,1:40.884
2020,11,Eifel Grand Prix,1,ocon,9,1:41.472
2020,11,Eifel Grand Prix,1,sainz,10,1:41.860
2020,11,Eifel Grand Prix,1,giovinazzi,11,1:42.829
2020,11,Eifel Grand Prix,1,vettel,12,1:43.478
2020,11,Eifel Grand Prix,1,gasly,13,1:43.776
2020,11,Eifel Grand Prix,1,kevin_magnussen,14,1:44.391
2020,11,Eifel Grand Prix,1,kvyat,15,1:44.911
2020,11,Eifel Grand Prix,1,russell,16,1:45.296
2020,11,Eifel Grand Prix,1,hulkenberg,17,1:46.054
2020,11,Eifel Grand Prix,1,latifi,18,1:46.420
2020,11,Eifel Grand Prix,1,raikkonen,19,1:46.800
2020,11,Eifel Grand Prix,1,grosjean,20,1:47.376
2020,11,Eifel Grand Prix,2,bottas,1,1:32.480
2020,11,Eifel Grand Prix,2,hamilton,2,1:32.410
2020,11,Eifel Grand Prix,2,max_verstappen,3,1:32.647
2020,11,Eifel Grand Prix,2,leclerc,4,1:35.048
2020,11,Eifel Grand Prix,2,ricciardo,5,1:34.973
2020,11,Eifel Grand Prix,2,albon,6,1:34.815
2020,11,Eifel Grand Prix,2,norris,7,1:34.983
2020,11,Eifel Grand Prix,2,perez,8,1:35.329
2020,11,Eifel Grand Prix,2,ocon,9,1:35.440
2020,11,Eifel Grand Prix,2,sainz,10,1:35.666
2020,11,Eifel Grand Prix,2,giovinazzi,11,1:36.200
2020,11,Eifel Grand Prix,2,vettel,12,1:36.519
2020,11,Eifel Grand Prix,2,kevin_magnussen,13,1:36.509
2020,11,Eifel Grand Prix,2,gasly,14,1:37.911
2020,11,Eifel Grand Prix,2,kvyat,15,1:37.394
2020,11,Eifel Grand Prix,2,russell,16,1:37.697
2020,11,Eifel Grand Prix,2,hulkenberg,17,1:37.734
2020,11,Eifel Grand Prix,2,latifi,18,1:37.865
2020,11,Eifel Grand Prix,2,raikkonen,19,1:37.937
2020,11,Eifel Grand Prix,2,grosjean,20,1:37.975
2020,11,Eifel Grand Prix,3,bottas,1,1:32.211
2020,11,Eifel Grand Prix,3,hamilton,2,1:32.165
2020,11,Eifel Grand Prix,3,max_verstappen,3,1:32.588
2020,11,Eifel Grand Prix,3,leclerc,4,1:34.182
2020,11,Eifel Grand Prix,3,ricciardo,5,1:34.134
2020,11,Eifel Grand Prix,3,albon,6,1:34.299
2020,11,Eifel Grand Prix,3,norris,7,1:34.416
2020,11,Eifel Grand Prix,3,perez,8,1:34.201
2020,11,Eifel Grand Prix,3,ocon,9,1:34.611
2020,11,Eifel Grand Prix,3,sainz,10,1:34.708
2020,11,Eifel Grand Prix,3,giovinazzi,11,1:35.082
2020,11,Eifel Grand Prix,3,vettel,12,1:35.150
2020,11,Eifel Grand Prix,3,kevin_magnussen,13,1:35.129
2020,11,Eifel Grand Prix,3,gasly,14,1:35.490
2020,11,Eifel Grand Prix,3,kvyat,15,1:35.433
2020,11,Eifel Grand Prix,3,russell,16,1:35.484
2020,11,Eifel Grand Prix,3,hulkenberg,17,1:35.456
2020,11,Eifel Grand Prix,3,latifi,18,1:35.515
2020,11,Eifel Grand Prix,3,raikkonen,19,1:35.941
2020,11,Eifel Grand Prix,3,grosjean,20,1:36.013
2020,11,Eifel Grand Prix,4,bottas,1,1:32.242
2020,11,Eifel Grand Prix,4,hamilton,2,1:32.543
2020,11,Eifel Grand Prix,4,max_verstappen,3,1:32.525
2020,11,Eifel Grand Prix,4,leclerc,4,1:34.062
2020,11,Eifel Grand Prix,4,ricciardo,5,1:34.123
2020,11,Eifel Grand Prix,4,albon,6,1:34.331
2020,11,Eifel Grand Prix,4,norris,7,1:34.419
2020,11,Eifel Grand Prix,4,perez,8,1:34.559
2020,11,Eifel Grand Prix,4,ocon,9,1:34.531
2020,11,Eifel Grand Prix,4,sainz,10,1:34.421
2020,11,Eifel Grand Prix,4,giovinazzi,11,1:34.460
2020,11,Eifel Grand Prix,4,vettel,12,1:34.475
2020,11,Eifel Grand Prix,4,kevin_magnussen,13,1:34.714
2020,11,Eifel Grand Prix,4,gasly,14,1:34.495
2020,11,Eifel Grand Prix,4,kvyat,15,1:34.794
2020,11,Eifel Grand Prix,4,russell,16,1:35.346
2020,11,Eifel Grand Prix,4,hulkenberg,17,1:35.372
2020,11,Eifel Grand Prix,4,latifi,18,1:35.425
2020,11,Eifel Grand Prix,4,raikkonen,19,1:35.305
2020,11,Eifel Grand Prix,4,grosjean,20,1:35.525
2020,11,Eifel Grand Prix,5,bottas,1,1:32.063
2020,11,Eifel Grand Prix,5,hamilton,2,1:32.153
2020,11,Eifel Grand Prix,5,max_verstappen,3,1:32.335
2020,11,Eifel Grand Prix,5,leclerc,4,1:34.072
2020,11,Eifel Grand Prix,5,ricciardo,5,1:33.912
2020,11,Eifel Grand Prix,5,albon,6,1:34.194
2020,11,Eifel Grand Prix,5,norris,7,1:33.941
2020,11,Eifel Grand Prix,5,perez,8,1:33.973
2020,11,Eifel Grand Prix,5,ocon,9,1:34.339
2020,11,Eifel Grand Prix,5,sainz,10,1:34.438
2020,11,Eifel Grand Prix,5,giovinazzi,11,1:34.619
2020,11,Eifel Grand Prix,5,vettel,12,1:34.130
2020,11,Eifel Grand Prix,5,kevin_magnussen,13,1:34.413
2020,11,Eifel Grand Prix,5,gasly,14,1:34.167
2020,11,Eifel Grand Prix,5,kvyat,15,1:34.246
2020,11,Eifel Grand Prix,5,russell,16,1:34.710
2020,11,Eifel Grand Prix,5,hulkenberg,17,1:34.850
2020,11,Eifel Grand Prix,5,latifi,18,1:35.146
2020,11,Eifel Grand Prix,5,raikkonen,19,1:34.833
2020,11,Eifel Grand Prix,5,grosjean,20,1:34.634
2020,12,Portuguese Grand Prix,1,bottas,1,1:35.953
2020,12,Portuguese Grand Prix,1,sainz,2,1:37.026
2020,12,Portuguese Grand Prix,1,hamilton,3,1:38.260
2020,12,Portuguese Grand Prix,1,norris,4,1:38.586
2020,12,Portuguese Grand Prix,1,max_verstappen,5,1:38.693
2020,12,Portuguese Grand Prix,1,leclerc,6,1:38.712
2020,12,Portuguese Grand Prix,1,raikkonen,7,1:38.918
2020,12,Portuguese Grand Prix,1,ricciardo,8,1:39.757
2020,12,Portuguese Grand Prix,1,albon,9,1:40.073
2020,12,Portuguese Grand Prix,1,gasly,10,1:40.283
2020,12,Portuguese Grand Prix,1,stroll,11,1:41.139
2020,12,Portuguese Grand Prix,1,ocon,12,1:41.385
2020,12,Portuguese Grand Prix,1,russell,13,1:41.407
2020,12,Portuguese Grand Prix,1,giovinazzi,14,1:41.422
2020,12,Portuguese Grand Prix,1,vettel,15,1:42.017
2020,12,Portuguese Grand Prix,1,grosjean,16,1:42.259
2020,12,Portuguese Grand Prix,1,kevin_magnussen,17,1:42.744
2020,12,Portuguese Grand Prix,1,latifi,18,1:42.799
2020,12,Portuguese Grand Prix,1,kvyat,19,1:43.591
2020,12,Portuguese Grand Prix,1,perez,20,1:47.446
2020,12,Portuguese Grand Prix,2,sainz,1,1:25.117
2020,12,Portuguese Grand Prix,2,bottas,2,1:27.419
2020,12,Portuguese Grand Prix,2,hamilton,3,1:25.744
2020,12,Portuguese Grand Prix,2,norris,4,1:26.656
2020,12,Portuguese Grand Prix,2,max_verstappen,5,1:27.259
2020,12,Portuguese Grand Prix,2,raikkonen,6,1:27.931
2020,12,Portuguese Grand Prix,2,ricciardo,7,1:28.322
2020,12,Portuguese Grand Prix,2,leclerc,8,1:30.265
2020,12,Portuguese Grand Prix,2,gasly,9,1:29.264
2020,12,Portuguese Grand Prix,2,stroll,10,1:29.459
2020,12,Portuguese Grand Prix,2,ocon,11,1:29.961
2020,12,Portuguese Grand Prix,2,albon,12,1:31.533
2020,12,Portuguese Grand Prix,2,russell,13,1:30.752
2020,12,Portuguese Grand Prix,2,giovinazzi,14,1:31.390
2020,12,Portuguese Grand Prix,2,grosjean,15,1:30.640
2020,12,Portuguese Grand Prix,2,vettel,16,1:31.476
2020,12,Portuguese Grand Prix,2,latifi,17,1:30.786
2020,12,Portuguese Grand Prix,2,kevin_magnussen,18,1:31.474
2020,12,Portuguese Grand Prix,2,kvyat,19,1:31.246
2020,12,Portuguese Grand Prix,2,perez,20,1:45.889
2020,12,Portuguese Grand Prix,3,sainz,1,1:23.466
2020,12,Portuguese Grand Prix,3,bottas,2,1:23.705
2020,12,Portuguese Grand Prix,3,hamilton,3,1:23.816
2020,12,Portuguese Grand Prix,3,norris,4,1:24.028
2020,12,Portuguese Grand Prix,3,max_verstappen,5,1:23.972
2020,12,Portuguese Grand Prix,3,raikkonen,6,1:24.229
2020,12,Portuguese Grand Prix,3,ricciardo,7,1:24.561
2020,12,Portuguese Grand Prix,3,leclerc,8,1:24.677
2020,12,Portuguese Grand Prix,3,gasly,9,1:25.417
2020,12,Portuguese Grand Prix,3,stroll,10,1:25.267
2020,12,Portuguese Grand Prix,3,albon,11,1:26.173
2020,12,Portuguese Grand Prix,3,ocon,12,1:26.981
2020,12,Portuguese Grand Prix,3,russell,13,1:26.337
2020,12,Portuguese Grand Prix,3,giovinazzi,14,1:26.635
2020,12,Portuguese Grand Prix,3,grosjean,15,1:27.253
2020,12,Portuguese Grand Prix,3,vettel,16,1:27.082
2020,12,Portuguese Grand Prix,3,latifi,17,1:27.829
2020,12,Portuguese Grand Prix,3,kevin_magnussen,18,1:27.604
2020,12,Portuguese Grand Prix,3,kvyat,19,1:27.981
2020,12,Portuguese Grand Prix,3,perez,20,1:23.995
2020,12,Portuguese Grand Prix,4,sainz,1,1:23.676
2020,12,Portuguese Grand Prix,4,bottas,2,1:23.195
2020,12,Portuguese Grand Prix,4,hamilton,3,1:23.226
2020,12,Portuguese Grand Prix,4,norris,4,1:23.867
2020,12,Portuguese Grand Prix,4,max_verstappen,5,1:23.675
2020,12,Portuguese Grand Prix,4,raikkonen,6,1:23.523
2020,12,Portuguese Grand Prix,4,ricciardo,7,1:23.973
2020,12,Portuguese Grand Prix,4,leclerc,8,1:23.600
2020,12,Portuguese Grand Prix,4,gasly,9,1:24.341
2020,12,Portuguese Grand Prix,4,stroll,10,1:24.440
2020,12,Portuguese Grand Prix,4,albon,11,1:24.409
2020,12,Portuguese Grand Prix,4,ocon,12,1:24.696
2020,12,Portuguese Grand Prix,4,russell,13,1:25.251
2020,12,Portuguese Grand Prix,4,giovinazzi,14,1:25.466
2020,12,Portuguese Grand Prix,4,grosjean,15,1:25.324
2020,12,Portuguese Grand Prix,4,vettel,16,1:25.314
2020,12,Portuguese Grand Prix,4,latifi,17,1:25.193
2020,12,Portuguese Grand Prix,4,kevin_magnussen,18,1:25.867
2020,12,Portuguese Grand Prix,4,kvyat,19,1:24.951
2020,12,Portuguese Grand Prix,4,perez,20,1:23.058
2020,12,Portuguese Grand Prix,5,sainz,1,1:23.757
2020,12,Portuguese Grand Prix,5,bottas,2,1:23.286
2020,12,Portuguese Grand Prix,5,hamilton,3,1:22.996
2020,12,Portuguese Grand Prix,5,max_verstappen,4,1:21.965
2020,12,Portuguese Grand Prix,5,norris,5,1:24.859
2020,12,Portuguese Grand Prix,5,raikkonen,6,1:24.307
2020,12,Portuguese Grand Prix,5,ricciardo,7,1:23.733
2020,12,Portuguese Grand Prix,5,leclerc,8,1:23.500
2020,12,Portuguese Grand Prix,5,gasly,9,1:23.825
2020,12,Portuguese Grand Prix,5,stroll,10,1:23.430
2020,12,Portuguese Grand Prix,5,albon,11,1:23.858
2020,12,Portuguese Grand Prix,5,ocon,12,1:23.828
2020,12,Portuguese Grand Prix,5,russell,13,1:23.914
2020,12,Portuguese Grand Prix,5,giovinazzi,14,1:23.742
2020,12,Portuguese Grand Prix,5,grosjean,15,1:24.184
2020,12,Portuguese Grand Prix,5,vettel,16,1:24.170
2020,12,Portuguese Grand Prix,5,latifi,17,1:25.061
2020,12,Portuguese Grand Prix,5,kvyat,18,1:24.324
2020,12,Portuguese Grand Prix,5,kevin_magnussen,19,1:26.385
2020,12,Portuguese Grand Prix,5,perez,20,1:22.952
2020,13,Emilia Romagna Grand Prix,1,bottas,1,1:21.722
2020,13,Emilia Romagna Grand Prix,1,max_verstappen,2,1:23.174
2020,13,Emilia Romagna Grand Prix,1,hamilton,3,1:24.142
2020,13,Emilia Romagna Grand Prix,1,ricciardo,4,1:25.406
2020,13,Emilia Romagna Grand Prix,1,gasly,5,1:26.537
2020,13,Emilia Romagna Grand Prix,1,leclerc,6,1:27.074
2020,13,Emilia Romagna Grand Prix,1,albon,7,1:27.853
2020,13,Emilia Romagna Grand Prix,1,kvyat,8,1:28.537
2020,13,Emilia Romagna Grand Prix,1,norris,9,1:29.178
2020,13,Emilia Romagna Grand Prix,1,sainz,10,1:29.742
2020,13,Emilia Romagna Grand Prix,1,perez,11,1:30.196
2020,13,Emilia Romagna Grand Prix,1,ocon,12,1:30.849
2020,13,Emilia Romagna Grand Prix,1,russell,13,1:31.472
2020,13,Emilia Romagna Grand Prix,1,giovinazzi,14,1:31.960
2020,13,Emilia Romagna Grand Prix,1,vettel,15,1:32.506
2020,13,Emilia Romagna Grand Prix,1,raikkonen,16,1:33.181
2020,13,Emilia Romagna Grand Prix,1,grosjean,17,1:33.691
2020,13,Emilia Romagna Grand Prix,1,latifi,18,1:34.416
2020,13,Emilia Romagna Grand Prix,1,stroll,19,1:41.716
2020,13,Emilia Romagna Grand Prix,1,kevin_magnussen,20,1:52.258
2020,13,Emilia Romagna Grand Prix,2,bottas,1,1:20.550
2020,13,Emilia Romagna Grand Prix,2,max_verstappen,2,1:20.211
2020,13,Emilia Romagna Grand Prix,2,hamilton,3,1:20.226
2020,13,Emilia Romagna Grand Prix,2,ricciardo,4,1:21.320
2020,13,Emilia Romagna Grand Prix,2,gasly,5,1:21.793
2020,13,Emilia Romagna Grand Prix,2,leclerc,6,1:22.058
2020,13,Emilia Romagna Grand Prix,2,albon,7,1:22.182
2020,13,Emilia Romagna Grand Prix,2,kvyat,8,1:22.177
2020,13,Emilia Romagna Grand Prix,2,norris,9,1:22.509
2020,13,Emilia Romagna Grand Prix,2,sainz,10,1:22.612
2020,13,Emilia Romagna Grand Prix,2,perez,11,1:22.917
2020,13,Emilia Romagna Grand Prix,2,ocon,12,1:23.031
2020,13,Emilia Romagna Grand Prix,2,russell,13,1:23.350
2020,13,Emilia Romagna Grand Prix,2,giovinazzi,14,1:23.529
2020,13,Emilia Romagna Grand Prix,2,vettel,15,1:23.494
2020,13,Emilia Romagna Grand Prix,2,raikkonen,16,1:23.414
2020,13,Emilia Romagna Grand Prix,2,grosjean,17,1:23.480
2020,13,Emilia Romagna Grand Prix,2,latifi,18,1:23.398
2020,13,Emilia Romagna Grand Prix,2,kevin_magnussen,19,1:21.583
2020,13,Emilia Romagna Grand Prix,2,stroll,20,1:50.507
2020,13,Emilia Romagna Grand Prix,3,bottas,1,1:19.911
2020,13,Emilia Romagna Grand Prix,3,max_verstappen,2,1:19.908
2020,13,Emilia Romagna Grand Prix,3,hamilton,3,1:19.664
2020,13,Emilia Romagna Grand Prix,3,ricciardo,4,1:20.942
2020,13,Emilia Romagna Grand Prix,3,gasly,5,1:20.835
2020,13,Emilia Romagna Grand Prix,3,leclerc,6,1:21.592
2020,13,Emilia Romagna Grand Prix,3,albon,7,1:21.611
2020,13,Emilia Romagna Grand Prix,3,kvyat,8,1:21.805
2020,13,Emilia Romagna Grand Prix,3,norris,9,1:21.694
2020,13,Emilia Romagna Grand Prix,3,sainz,10,1:21.729
2020,13,Emilia Romagna Grand Prix,3,perez,11,1:21.803
2020,13,Emilia Romagna Grand Prix,3,ocon,12,1:21.885
2020,13,Emilia Romagna Grand Prix,3,russell,13,1:21.994
2020,13,Emilia Romagna Grand Prix,3,giovinazzi,14,1:22.095
2020,13,Emilia Romagna Grand Prix,3,vettel,15,1:22.372
2020,13,Emilia Romagna Grand Prix,3,raikkonen,16,1:22.512
2020,13,Emilia Romagna Grand Prix,3,grosjean,17,1:22.688
2020,13,Emilia Romagna Grand Prix,3,latifi,18,1:22.929
2020,13,Emilia Romagna Grand Prix,3,kevin_magnussen,19,1:23.031
2020,13,Emilia Romagna Grand Prix,3,stroll,20,1:21.207
2020,13,Emilia Romagna Grand Prix,4,bottas,1,1:19.762
2020,13,Emilia Romagna Grand Prix,4,max_verstappen,2,1:19.888
2020,13,Emilia Romagna Grand Prix,4,hamilton,3,1:19.891
2020,13,Emilia Romagna Grand Prix,4,ricciardo,4,1:20.861
2020,13,Emilia Romagna Grand Prix,4,gasly,5,1:20.837
2020,13,Emilia Romagna Grand Prix,4,leclerc,6,1:20.850
2020,13,Emilia Romagna Grand Prix,4,albon,7,1:20.812
2020,13,Emilia Romagna Grand Prix,4,kvyat,8,1:20.898
2020,13,Emilia Romagna Grand Prix,4,norris,9,1:21.372
2020,13,Emilia Romagna Grand Prix,4,sainz,10,1:21.396
2020,13,Emilia Romagna Grand Prix,4,perez,11,1:21.363
2020,13,Emilia Romagna Grand Prix,4,ocon,12,1:21.570
2020,13,Emilia Romagna Grand Prix,4,russell,13,1:21.787
2020,13,Emilia Romagna Grand Prix,4,giovinazzi,14,1:21.863
2020,13,Emilia Romagna Grand Prix,4,vettel,15,1:21.784
2020,13,Emilia Romagna Grand Prix,4,raikkonen,16,1:21.719
2020,13,Emilia Romagna Grand Prix,4,grosjean,17,1:21.598
2020,13,Emilia Romagna Grand Prix,4,latifi,18,1:21.606
2020,13,Emilia Romagna Grand Prix,4,kevin_magnussen,19,1:20.710
2020,13,Emilia Romagna Grand Prix,4,stroll,20,1:20.837
2020,13,Emilia Romagna Grand Prix,5,bottas,1,1:19.518
2020,13,Emilia Romagna Grand Prix,5,max_verstappen,2,1:19.725
2020,13,Emilia Romagna Grand Prix,5,hamilton,3,1:20.183
2020,13,Emilia Romagna Grand Prix,5,ricciardo,4,1:20.656
2020,13,Emilia Romagna Grand Prix,5,gasly,5,1:20.403
2020,13,Emilia Romagna Grand Prix,5,leclerc,6,1:20.815
2020,13,Emilia Romagna Grand Prix,5,albon,7,1:20.772
2020,13,Emilia Romagna Grand Prix,5,kvyat,8,1:20.950
2020,13,Emilia Romagna Grand Prix,5,norris,9,1:21.115
2020,13,Emilia Romagna Grand Prix,5,sainz,10,1:20.918
2020,13,Emilia Romagna Grand Prix,5,perez,11,1:21.120
2020,13,Emilia Romagna Grand Prix,5,ocon,12,1:21.232
2020,13,Emilia Romagna Grand Prix,5,russell,13,1:21.551
2020,13,Emilia Romagna Grand Prix,5,giovinazzi,14,1:21.702
2020,13,Emilia Romagna Grand Prix,5,vettel,15,1:21.727
2020,13,Emilia Romagna Grand Prix,5,raikkonen,16,1:21.817
2020,13,Emilia Romagna Grand Prix,5,grosjean,17,1:21.781
2020,13,Emilia Romagna Grand Prix,5,latifi,18,1:21.702
2020,13,Emilia Romagna Grand Prix,5,kevin_magnussen,19,1:20.617
2020,13,Emilia Romagna Grand Prix,5,stroll,20,1:20.790
2020,14,Turkish Grand Prix,1,stroll,1,1:59.973
2020,14,Turkish Grand Prix,1,perez,2,2:03.644
2020,14,Turkish Grand Prix,1,vettel,3,2:08.656
2020,14,Turkish Grand Prix,1,max_verstappen,4,2:09.685
2020,14,Turkish Grand Prix,1,albon,5,2:11.074
2020,14,Turkish Grand Prix,1,hamilton,6,2:11.904
2020,14,Turkish Grand Prix,1,ricciardo,7,2:12.618
2020,14,Turkish Grand Prix,1,raikkonen,8,2:14.918
2020,14,Turkish Grand Prix,1,sainz,9,2:15.726
2020,14,Turkish Grand Prix,1,kevin_magnussen,10,2:17.492
2020,14,Turkish Grand Prix,1,giovinazzi,11,2:17.762
2020,14,Turkish Grand Prix,1,kvyat,12,2:19.499
2020,14,Turkish Grand Prix,1,gasly,13,2:20.954
2020,14,Turkish Grand Prix,1,leclerc,14,2:21.526
2020,14,Turkish Grand Prix,1,norris,15,2:23.668
2020,14,Turkish Grand Prix,1,grosjean,16,2:24.084
2020,14,Turkish Grand Prix,1,russell,17,2:27.980
2020,14,Turkish Grand Prix,1,bottas,18,2:28.432
2020,14,Turkish Grand Prix,1,ocon,19,2:33.513
2020,14,Turkish Grand Prix,1,latifi,20,2:38.785
