Race Name,Season,Round,Driver ID,Lap,Stop,Time,Duration
Spanish Grand Prix,2022,6,alonso,10,1,15:18:24,22.375
Spanish Grand Prix,2022,6,gasly,10,1,15:18:27,22.008
Spanish Grand Prix,2022,6,zhou,10,1,15:18:29,23.109
Spanish Grand Prix,2022,6,tsunoda,11,1,15:19:52,23.083
Spanish Grand Prix,2022,6,ricciardo,11,1,15:19:54,22.124
Spanish Grand Prix,2022,6,albon,11,1,15:20:05,23.419
Spanish Grand Prix,2022,6,norris,12,1,15:21:18,21.916
Spanish Grand Prix,2022,6,mick_schumacher,12,1,15:21:23,23.582
Spanish Grand Prix,2022,6,latifi,12,1,15:21:38,23.189
Spanish Grand Prix,2022,6,russell,13,1,15:22:29,22.154
Spanish Grand Prix,2022,6,max_verstappen,13,1,15:22:30,22.173
Spanish Grand Prix,2022,6,ocon,13,1,15:22:43,22.137
Spanish Grand Prix,2022,6,bottas,14,1,15:24:08,22.987
Spanish Grand Prix,2022,6,stroll,14,1,15:24:34,22.833
Spanish Grand Prix,2022,6,perez,17,1,15:28:29,22.032
Spanish Grand Prix,2022,6,leclerc,21,1,15:34:08,21.794
Spanish Grand Prix,2022,6,vettel,21,1,15:35:06,22.536
Spanish Grand Prix,2022,6,hamilton,22,2,15:36:50,22.105
Spanish Grand Prix,2022,6,albon,25,2,15:41:42,22.657
Spanish Grand Prix,2022,6,latifi,26,2,15:43:09,22.311
Spanish Grand Prix,2022,6,stroll,27,2,15:44:33,23.394
Spanish Grand Prix,2022,6,max_verstappen,28,2,15:44:56,21.966
Spanish Grand Prix,2022,6,gasly,29,2,15:47:23,27.947
Spanish Grand Prix,2022,6,kevin_magnussen,29,2,15:47:59,23.878
Spanish Grand Prix,2022,6,mick_schumacher,30,2,15:48:45,23.127
Spanish Grand Prix,2022,6,sainz,31,2,15:49:46,21.867
Spanish Grand Prix,2022,6,alonso,31,2,15:50:10,21.914
Monaco Grand Prix,2022,7,stroll,1,1,16:07:59,26.731
Monaco Grand Prix,2022,7,latifi,1,1,16:08:10,36.773
Monaco Grand Prix,2022,7,gasly,2,1,16:10:02,35.486
Monaco Grand Prix,2022,7,stroll,2,2,16:10:09,32.750
Monaco Grand Prix,2022,7,latifi,2,2,16:10:20,36.351
Monaco Grand Prix,2022,7,mick_schumacher,4,1,16:13:36,27.637
Monaco Grand Prix,2022,7,vettel,6,1,16:16:58,24.965
Monaco Grand Prix,2022,7,tsunoda,6,1,16:17:00,25.068
Monaco Grand Prix,2022,7,hamilton,15,1,16:31:22,24.796
Monaco Grand Prix,2022,7,perez,16,1,16:32:29,24.409
Monaco Grand Prix,2022,7,norris,17,1,16:34:17,24.872
Monaco Grand Prix,2022,7,mick_schumacher,17,2,16:35:15,36.854
Monaco Grand Prix,2022,7,leclerc,18,1,16:35:26,25.710
Monaco Grand Prix,2022,7,max_verstappen,18,1,16:35:33,27.009
Monaco Grand Prix,2022,7,albon,18,1,16:36:49,27.231
Monaco Grand Prix,2022,7,ricciardo,19,1,16:38:22,26.056
Monaco Grand Prix,2022,7,zhou,19,1,16:38:23,25.594
Monaco Grand Prix,2022,7,latifi,19,3,16:38:26,26.910
Monaco Grand Prix,2022,7,bottas,20,1,16:39:34,25.865
Monaco Grand Prix,2022,7,sainz,21,1,16:40:05,24.666
Monaco Grand Prix,2022,7,leclerc,21,2,16:40:08,28.034
Monaco Grand Prix,2022,7,russell,21,1,16:40:29,25.352
Monaco Grand Prix,2022,7,alonso,21,1,16:40:33,24.526
Monaco Grand Prix,2022,7,ocon,21,1,16:40:50,24.875
Monaco Grand Prix,2022,7,tsunoda,21,2,16:41:30,26.021
Monaco Grand Prix,2022,7,perez,22,2,16:41:35,24.536
Monaco Grand Prix,2022,7,max_verstappen,22,2,16:41:38,26.930
Monaco Grand Prix,2022,7,norris,22,2,16:41:58,24.760
Monaco Grand Prix,2022,7,hamilton,22,2,16:42:19,24.507
Monaco Grand Prix,2022,7,gasly,22,2,16:42:42,28.770
Azerbaijan Grand Prix,2022,8,latifi,3,1,15:09:50,29.395
Azerbaijan Grand Prix,2022,8,leclerc,9,1,15:20:26,23.212
Azerbaijan Grand Prix,2022,8,russell,9,1,15:20:43,20.538
Azerbaijan Grand Prix,2022,8,gasly,9,1,15:20:49,22.698
Azerbaijan Grand Prix,2022,8,hamilton,9,1,15:20:54,21.470
Azerbaijan Grand Prix,2022,8,vettel,9,1,15:20:55,20.249
Azerbaijan Grand Prix,2022,8,tsunoda,9,1,15:20:57,23.083
Azerbaijan Grand Prix,2022,8,zhou,9,1,15:21:08,23.001
Azerbaijan Grand Prix,2022,8,kevin_magnussen,9,1,15:21:11,21.555
Azerbaijan Grand Prix,2022,8,albon,9,1,15:21:16,25.577
Azerbaijan Grand Prix,2022,8,mick_schumacher,9,1,15:21:23,26.973
Azerbaijan Grand Prix,2022,8,perez,16,1,15:33:43,23.379
Azerbaijan Grand Prix,2022,8,latifi,17,2,15:37:03,22.069
Azerbaijan Grand Prix,2022,8,max_verstappen,18,1,15:37:17,21.468
Azerbaijan Grand Prix,2022,8,alonso,18,1,15:37:59,20.571
Azerbaijan Grand Prix,2022,8,norris,20,1,15:41:42,21.443
Azerbaijan Grand Prix,2022,8,mick_schumacher,23,2,15:47:51,22.231
Azerbaijan Grand Prix,2022,8,albon,29,2,15:58:39,21.540
Azerbaijan Grand Prix,2022,8,stroll,30,1,16:00:30,22.059
Azerbaijan Grand Prix,2022,8,max_verstappen,33,2,16:04:40,20.722
Azerbaijan Grand Prix,2022,8,perez,33,2,16:04:56,22.349
Azerbaijan Grand Prix,2022,8,russell,33,2,16:05:19,20.527
Azerbaijan Grand Prix,2022,8,hamilton,33,2,16:05:49,20.831
Azerbaijan Grand Prix,2022,8,ricciardo,33,1,16:06:02,21.794
Azerbaijan Grand Prix,2022,8,ocon,33,1,16:06:22,22.638
Azerbaijan Grand Prix,2022,8,bottas,33,1,16:06:34,20.979
Azerbaijan Grand Prix,2022,8,tsunoda,38,2,16:15:56,41.500
Canadian Grand Prix,2022,9,vettel,5,1,14:10:02,23.406
Canadian Grand Prix,2022,9,gasly,5,1,14:10:04,23.557
Canadian Grand Prix,2022,9,kevin_magnussen,7,1,14:12:33,38.262
Canadian Grand Prix,2022,9,max_verstappen,9,1,14:15:15,24.217
Canadian Grand Prix,2022,9,hamilton,9,1,14:15:24,23.845
Canadian Grand Prix,2022,9,tsunoda,9,1,14:15:50,23.248
Canadian Grand Prix,2022,9,latifi,9,1,14:15:59,24.020
Canadian Grand Prix,2022,9,albon,18,1,14:28:07,23.804
Canadian Grand Prix,2022,9,russell,19,1,14:29:03,23.951
Canadian Grand Prix,2022,9,ocon,19,1,14:29:16,25.684
Canadian Grand Prix,2022,9,zhou,19,1,14:29:24,24.281
Canadian Grand Prix,2022,9,ricciardo,19,1,14:29:26,27.937
Canadian Grand Prix,2022,9,norris,19,1,14:29:34,43.032
Canadian Grand Prix,2022,9,vettel,19,2,14:29:44,23.681
Canadian Grand Prix,2022,9,sainz,20,1,14:30:33,24.215
Canadian Grand Prix,2022,9,alonso,28,1,14:41:26,23.779
Canadian Grand Prix,2022,9,gasly,36,2,14:52:35,23.613
Canadian Grand Prix,2022,9,latifi,37,2,14:54:22,30.034
Canadian Grand Prix,2022,9,leclerc,41,1,14:58:44,26.199
Canadian Grand Prix,2022,9,max_verstappen,43,2,15:00:29,23.704
Canadian Grand Prix,2022,9,norris,42,2,15:00:41,24.134
Canadian Grand Prix,2022,9,hamilton,44,2,15:02:06,23.841
Canadian Grand Prix,2022,9,russell,45,2,15:03:30,24.069
Canadian Grand Prix,2022,9,stroll,47,1,15:06:55,25.252
Canadian Grand Prix,2022,9,tsunoda,47,2,15:07:00,23.450
Canadian Grand Prix,2022,9,sainz,49,2,15:08:24,24.881
Canadian Grand Prix,2022,9,albon,48,2,15:08:45,23.530
Canadian Grand Prix,2022,9,ocon,49,2,15:09:34,23.945
Canadian Grand Prix,2022,9,alonso,49,2,15:09:42,25.139
Canadian Grand Prix,2022,9,bottas,49,1,15:09:50,26.089
British Grand Prix,2022,10,max_verstappen,1,1,15:05:31,50:37.323
British Grand Prix,2022,10,sainz,1,1,15:05:33,50:31.752
British Grand Prix,2022,10,hamilton,1,1,15:05:36,50:46.888
British Grand Prix,2022,10,leclerc,1,1,15:05:37,50:36.360
British Grand Prix,2022,10,alonso,1,1,15:05:41,50:55.700
British Grand Prix,2022,10,perez,1,1,15:05:43,50:34.772
British Grand Prix,2022,10,norris,1,1,15:05:46,50:43.215
British Grand Prix,2022,10,latifi,1,1,15:05:48,50:51.904
British Grand Prix,2022,10,bottas,1,1,15:05:50,50:55.732
British Grand Prix,2022,10,ricciardo,1,1,15:05:52,51:03.314
British Grand Prix,2022,10,gasly,1,1,15:05:55,50:48.950
British Grand Prix,2022,10,kevin_magnussen,1,1,15:05:57,51:03.613
British Grand Prix,2022,10,vettel,1,1,15:06:00,51:07.301
British Grand Prix,2022,10,stroll,1,1,15:06:02,51:09.017
British Grand Prix,2022,10,mick_schumacher,1,1,15:06:04,51:05.174
British Grand Prix,2022,10,tsunoda,1,1,15:06:40,50:11.861
British Grand Prix,2022,10,ocon,1,1,15:07:49,49:10.760
British Grand Prix,2022,10,perez,5,2,16:04:31,37.302
British Grand Prix,2022,10,vettel,6,2,16:06:13,29.846
British Grand Prix,2022,10,max_verstappen,12,2,16:15:21,29.395
British Grand Prix,2022,10,stroll,15,2,16:20:37,28.632
British Grand Prix,2022,10,gasly,16,2,16:22:13,29.632
British Grand Prix,2022,10,tsunoda,18,2,16:25:31,34.759
British Grand Prix,2022,10,latifi,19,2,16:26:52,28.829
British Grand Prix,2022,10,mick_schumacher,19,2,16:26:53,29.147
British Grand Prix,2022,10,sainz,20,2,16:27:47,28.574
British Grand Prix,2022,10,ricciardo,20,2,16:28:29,30.262
British Grand Prix,2022,10,ocon,22,2,16:31:35,30.342
British Grand Prix,2022,10,kevin_magnussen,22,2,16:31:40,29.473
British Grand Prix,2022,10,max_verstappen,23,3,16:33:05,29.296
Austrian Grand Prix,2022,11,perez,1,1,15:05:03,23.681
Austrian Grand Prix,2022,11,bottas,6,1,15:10:38,24.677
Austrian Grand Prix,2022,11,russell,11,1,15:16:24,38.201
Austrian Grand Prix,2022,11,albon,11,1,15:16:33,22.301
Austrian Grand Prix,2022,11,ricciardo,12,1,15:17:44,21.356
Austrian Grand Prix,2022,11,gasly,12,1,15:17:45,22.724
Austrian Grand Prix,2022,11,latifi,12,1,15:17:50,21.722
Austrian Grand Prix,2022,11,max_verstappen,13,1,15:18:34,22.022
Austrian Grand Prix,2022,11,norris,14,1,15:20:05,22.684
Austrian Grand Prix,2022,11,kevin_magnussen,15,1,15:21:15,22.205
Austrian Grand Prix,2022,11,ocon,16,1,15:22:24,21.755
Austrian Grand Prix,2022,11,mick_schumacher,16,1,15:22:28,22.120
Austrian Grand Prix,2022,11,vettel,20,1,15:27:30,22.112
Austrian Grand Prix,2022,11,zhou,24,1,15:32:20,22.704
Austrian Grand Prix,2022,11,leclerc,26,1,15:33:54,21.532
Austrian Grand Prix,2022,11,tsunoda,26,1,15:34:42,21.749
Austrian Grand Prix,2022,11,sainz,27,1,15:35:10,21.212
Austrian Grand Prix,2022,11,alonso,27,1,15:35:56,21.552
Austrian Grand Prix,2022,11,hamilton,28,1,15:36:38,23.026
Austrian Grand Prix,2022,11,stroll,29,1,15:38:12,21.431
Austrian Grand Prix,2022,11,latifi,35,2,15:45:51,21.206
Austrian Grand Prix,2022,11,max_verstappen,36,2,15:45:57,21.444
Austrian Grand Prix,2022,11,bottas,39,2,15:50:27,22.278
Austrian Grand Prix,2022,11,russell,40,2,15:51:25,21.731
Austrian Grand Prix,2022,11,gasly,40,2,15:51:40,27.610
Austrian Grand Prix,2022,11,kevin_magnussen,41,2,15:52:37,22.088
Austrian Grand Prix,2022,11,albon,41,2,15:52:47,22.122
Austrian Grand Prix,2022,11,mick_schumacher,43,2,15:54:56,22.880
Austrian Grand Prix,2022,11,norris,43,2,15:55:00,27.324
Austrian Grand Prix,2022,11,ocon,44,2,15:56:05,22.109
French Grand Prix,2022,12,kevin_magnussen,8,1,15:17:07,36.779
French Grand Prix,2022,12,mick_schumacher,9,1,15:18:50,36.704
French Grand Prix,2022,12,zhou,9,1,15:18:55,36.444
French Grand Prix,2022,12,tsunoda,11,1,15:22:23,37.648
French Grand Prix,2022,12,max_verstappen,16,1,15:29:58,35.266
French Grand Prix,2022,12,hamilton,18,1,15:33:29,37.189
French Grand Prix,2022,12,perez,18,1,15:33:34,38.061
French Grand Prix,2022,12,russell,18,1,15:33:35,38.277
French Grand Prix,2022,12,alonso,18,1,15:33:47,36.524
French Grand Prix,2022,12,norris,18,1,15:33:55,37.539
French Grand Prix,2022,12,ocon,18,1,15:34:00,44.747
French Grand Prix,2022,12,sainz,18,1,15:34:02,41.458
French Grand Prix,2022,12,ricciardo,18,1,15:34:05,36.264
French Grand Prix,2022,12,stroll,18,1,15:34:07,39.844
French Grand Prix,2022,12,albon,18,1,15:34:13,37.380
French Grand Prix,2022,12,gasly,18,1,15:34:17,35.969
French Grand Prix,2022,12,bottas,18,1,15:34:25,37.855
French Grand Prix,2022,12,kevin_magnussen,18,2,15:34:37,36.403
French Grand Prix,2022,12,mick_schumacher,18,2,15:34:48,37.003
French Grand Prix,2022,12,vettel,19,1,15:36:34,36.671
French Grand Prix,2022,12,latifi,19,1,15:36:38,37.497
French Grand Prix,2022,12,zhou,22,2,15:42:44,50.790
French Grand Prix,2022,12,bottas,36,2,16:05:53,36.520
French Grand Prix,2022,12,latifi,38,2,16:09:37,36.942
French Grand Prix,2022,12,sainz,42,2,16:15:12,42.292
Hungarian Grand Prix,2022,13,albon,2,1,15:06:40,31.224
Hungarian Grand Prix,2022,13,kevin_magnussen,6,1,15:12:24,29.641
Hungarian Grand Prix,2022,13,tsunoda,13,1,15:22:33,21.577
Hungarian Grand Prix,2022,13,norris,14,1,15:23:43,23.567
Hungarian Grand Prix,2022,13,stroll,14,1,15:23:56,21.779
Hungarian Grand Prix,2022,13,ricciardo,15,1,15:25:20,21.558
Hungarian Grand Prix,2022,13,vettel,15,1,15:25:23,21.402
Hungarian Grand Prix,2022,13,russell,16,1,15:26:14,22.763
Hungarian Grand Prix,2022,13,max_verstappen,16,1,15:26:25,21.351
Hungarian Grand Prix,2022,13,gasly,16,1,15:26:55,21.675
Hungarian Grand Prix,2022,13,sainz,17,1,15:27:39,22.820
Hungarian Grand Prix,2022,13,perez,18,1,15:29:20,21.118
Hungarian Grand Prix,2022,13,latifi,18,1,15:29:51,21.865
Hungarian Grand Prix,2022,13,hamilton,19,1,15:30:39,21.699
Hungarian Grand Prix,2022,13,leclerc,21,1,15:33:16,21.775
Hungarian Grand Prix,2022,13,alonso,21,1,15:33:45,22.083
Hungarian Grand Prix,2022,13,mick_schumacher,21,1,15:33:58,22.953
Hungarian Grand Prix,2022,13,albon,21,2,15:34:22,21.816
Hungarian Grand Prix,2022,13,ocon,23,1,15:36:35,23.581
Hungarian Grand Prix,2022,13,bottas,26,1,15:41:08,22.272
Hungarian Grand Prix,2022,13,zhou,27,1,15:42:36,22.321
Hungarian Grand Prix,2022,13,tsunoda,33,2,15:51:30,22.016
Hungarian Grand Prix,2022,13,kevin_magnussen,35,2,15:54:34,23.210
Hungarian Grand Prix,2022,13,max_verstappen,38,2,15:57:25,21.228
Hungarian Grand Prix,2022,13,leclerc,39,2,15:58:41,21.972
Hungarian Grand Prix,2022,13,russell,39,2,15:58:47,21.743
Hungarian Grand Prix,2022,13,latifi,39,2,16:00:11,22.452
Hungarian Grand Prix,2022,13,albon,40,3,16:01:49,24.298
Hungarian Grand Prix,2022,13,mick_schumacher,41,2,16:03:01,22.566
Hungarian Grand Prix,2022,13,perez,42,2,16:03:23,21.167
Belgian Grand Prix,2022,14,leclerc,3,1,15:11:12,24.198
Belgian Grand Prix,2022,14,latifi,3,1,15:11:25,35.825
Belgian Grand Prix,2022,14,albon,10,1,15:25:41,23.334
Belgian Grand Prix,2022,14,gasly,10,1,15:25:49,22.857
Belgian Grand Prix,2022,14,sainz,11,1,15:27:20,22.543
Belgian Grand Prix,2022,14,alonso,11,1,15:27:31,22.641
Belgian Grand Prix,2022,14,kevin_magnussen,11,1,15:27:45,26.815
Belgian Grand Prix,2022,14,ricciardo,12,1,15:29:33,23.085
Belgian Grand Prix,2022,14,ocon,12,1,15:29:35,23.511
Belgian Grand Prix,2022,14,russell,13,1,15:31:15,22.825
Belgian Grand Prix,2022,14,norris,13,1,15:31:34,23.036
Belgian Grand Prix,2022,14,perez,14,1,15:33:07,22.349
Belgian Grand Prix,2022,14,vettel,14,1,15:33:20,23.222
Belgian Grand Prix,2022,14,zhou,14,1,15:33:31,23.744
Belgian Grand Prix,2022,14,mick_schumacher,14,1,15:33:42,24.158
Belgian Grand Prix,2022,14,max_verstappen,15,1,15:34:57,22.882
Belgian Grand Prix,2022,14,stroll,15,1,15:35:24,23.555
Belgian Grand Prix,2022,14,latifi,15,2,15:35:37,24.168
Belgian Grand Prix,2022,14,tsunoda,18,1,15:41:15,30.055
Belgian Grand Prix,2022,14,gasly,22,2,15:49:05,22.542
Belgian Grand Prix,2022,14,sainz,25,2,15:54:09,22.750
Belgian Grand Prix,2022,14,leclerc,25,2,15:54:29,23.189
Belgian Grand Prix,2022,14,alonso,25,2,15:54:38,23.954
Belgian Grand Prix,2022,14,albon,26,2,15:56:46,24.415
Belgian Grand Prix,2022,14,stroll,26,2,15:56:48,23.349
Belgian Grand Prix,2022,14,perez,27,2,15:57:52,22.650
Belgian Grand Prix,2022,14,kevin_magnussen,27,2,15:58:52,23.396
Belgian Grand Prix,2022,14,zhou,28,2,16:00:41,23.364
Belgian Grand Prix,2022,14,russell,29,2,16:01:48,22.977
Belgian Grand Prix,2022,14,norris,29,2,16:02:33,23.560
Dutch Grand Prix,2022,15,vettel,9,1,15:14:56,22.391
Dutch Grand Prix,2022,15,gasly,11,1,15:17:31,18.789
Dutch Grand Prix,2022,15,ricciardo,11,1,15:17:33,19.546
Dutch Grand Prix,2022,15,alonso,12,1,15:18:45,19.578
Dutch Grand Prix,2022,15,zhou,12,1,15:18:49,19.548
Dutch Grand Prix,2022,15,mick_schumacher,13,1,15:20:02,26.813
Dutch Grand Prix,2022,15,tsunoda,13,1,15:20:05,18.774
Dutch Grand Prix,2022,15,latifi,13,1,15:20:19,20.284
Dutch Grand Prix,2022,15,sainz,14,1,15:21:02,29.705
Dutch Grand Prix,2022,15,perez,14,1,15:21:05,18.835
Dutch Grand Prix,2022,15,kevin_magnussen,14,1,15:21:35,20.785
Dutch Grand Prix,2022,15,stroll,16,1,15:23:49,20.205
Dutch Grand Prix,2022,15,bottas,16,1,15:24:05,19.741
Dutch Grand Prix,2022,15,leclerc,17,1,15:24:47,19.080
Dutch Grand Prix,2022,15,norris,17,1,15:25:04,19.303
Dutch Grand Prix,2022,15,max_verstappen,18,1,15:25:58,19.634
Dutch Grand Prix,2022,15,ocon,18,1,15:26:30,19.455
Dutch Grand Prix,2022,15,albon,21,1,15:30:35,19.325
Dutch Grand Prix,2022,15,latifi,26,2,15:37:39,20.733
Dutch Grand Prix,2022,15,ricciardo,27,2,15:38:47,19.567
Dutch Grand Prix,2022,15,hamilton,29,1,15:40:15,19.046
Dutch Grand Prix,2022,15,russell,31,1,15:42:53,19.359
Dutch Grand Prix,2022,15,gasly,32,2,15:45:03,18.700
Dutch Grand Prix,2022,15,mick_schumacher,33,2,15:46:28,21.814
Dutch Grand Prix,2022,15,bottas,34,2,15:47:42,21.049
Dutch Grand Prix,2022,15,kevin_magnussen,34,2,15:47:53,23.710
Dutch Grand Prix,2022,15,vettel,35,2,15:49:07,19.156
Dutch Grand Prix,2022,15,zhou,37,2,15:51:33,25.433
Dutch Grand Prix,2022,15,stroll,38,2,15:52:27,20.214
Dutch Grand Prix,2022,15,perez,40,2,15:54:40,18.738
Italian Grand Prix,2022,16,perez,7,1,15:13:53,23.698
Italian Grand Prix,2022,16,leclerc,12,1,15:21:01,23.531
Italian Grand Prix,2022,16,latifi,15,1,15:26:02,26.782
Italian Grand Prix,2022,16,gasly,18,1,15:30:13,25.376
Italian Grand Prix,2022,16,zhou,18,1,15:30:16,25.366
Italian Grand Prix,2022,16,stroll,18,1,15:30:22,24.254
Italian Grand Prix,2022,16,ricciardo,19,1,15:31:40,25.164
Italian Grand Prix,2022,16,de_vries,19,1,15:31:43,24.628
Italian Grand Prix,2022,16,ocon,19,1,15:31:50,24.336
Italian Grand Prix,2022,16,tsunoda,19,1,15:31:51,24.009
Italian Grand Prix,2022,16,russell,23,1,15:37:02,25.075
Italian Grand Prix,2022,16,kevin_magnussen,24,1,15:39:20,30.164
Italian Grand Prix,2022,16,max_verstappen,25,1,15:39:43,23.791
Italian Grand Prix,2022,16,sainz,30,1,15:47:28,23.728
Italian Grand Prix,2022,16,leclerc,33,2,15:51:22,23.904
Italian Grand Prix,2022,16,hamilton,33,1,15:52:05,24.282
Italian Grand Prix,2022,16,mick_schumacher,33,1,15:52:21,24.817
Italian Grand Prix,2022,16,norris,35,1,15:54:54,26.714
Italian Grand Prix,2022,16,bottas,35,1,15:55:18,24.758
Italian Grand Prix,2022,16,perez,42,2,16:05:01,23.299
Italian Grand Prix,2022,16,russell,47,2,16:11:50,24.114
Italian Grand Prix,2022,16,kevin_magnussen,46,2,16:12:00,24.846
Italian Grand Prix,2022,16,sainz,47,2,16:12:01,24.525
Italian Grand Prix,2022,16,norris,47,2,16:12:41,24.784
Italian Grand Prix,2022,16,max_verstappen,48,2,16:13:04,24.091
Italian Grand Prix,2022,16,tsunoda,47,2,16:13:25,23.904
Italian Grand Prix,2022,16,leclerc,48,3,16:13:27,23.719
Italian Grand Prix,2022,16,latifi,47,2,16:13:35,24.263
Singapore Grand Prix,2022,17,kevin_magnussen,7,1,21:23:45,39.247
Singapore Grand Prix,2022,17,russell,21,1,21:54:16,30.378
Singapore Grand Prix,2022,17,gasly,33,1,22:19:45,29.867
Singapore Grand Prix,2022,17,tsunoda,33,1,22:20:11,31.293
Singapore Grand Prix,2022,17,bottas,33,1,22:20:13,32.167
Singapore Grand Prix,2022,17,kevin_magnussen,33,2,22:20:17,32.603
Singapore Grand Prix,2022,17,leclerc,34,1,22:20:56,32.058
Singapore Grand Prix,2022,17,hamilton,34,1,22:21:36,41.019
Singapore Grand Prix,2022,17,vettel,34,1,22:21:44,29.704
Singapore Grand Prix,2022,17,mick_schumacher,34,1,22:22:03,31.201
Singapore Grand Prix,2022,17,perez,35,1,22:22:51,29.550
Singapore Grand Prix,2022,17,sainz,35,1,22:23:17,30.603
Singapore Grand Prix,2022,17,max_verstappen,35,1,22:23:33,29.407
Singapore Grand Prix,2022,17,stroll,35,1,22:23:50,29.863
Singapore Grand Prix,2022,17,russell,35,2,22:25:08,29.713
Singapore Grand Prix,2022,17,norris,36,1,22:25:51,30.528
Singapore Grand Prix,2022,17,ricciardo,36,1,22:26:23,30.946
Singapore Grand Prix,2022,17,max_verstappen,40,2,22:36:35,29.775
Singapore Grand Prix,2022,17,mick_schumacher,41,2,22:39:34,34.722
Singapore Grand Prix,2022,17,russell,41,3,22:39:46,33.211
Singapore Grand Prix,2022,17,russell,51,4,22:59:32,29.893
Japanese Grand Prix,2022,18,gasly,1,1,14:06:24,41.319
Japanese Grand Prix,2022,18,max_verstappen,2,1,14:08:39,6:27.399
Japanese Grand Prix,2022,18,leclerc,2,1,14:08:41,6:29.973
Japanese Grand Prix,2022,18,perez,2,1,14:08:44,6:32.517
Japanese Grand Prix,2022,18,ocon,2,1,14:08:46,6:33.601
Japanese Grand Prix,2022,18,hamilton,2,1,14:08:49,6:36.504
Japanese Grand Prix,2022,18,alonso,2,1,14:08:52,6:36.837
Japanese Grand Prix,2022,18,russell,2,1,14:08:54,6:41.057
Japanese Grand Prix,2022,18,ricciardo,2,1,14:08:57,6:41.749
Japanese Grand Prix,2022,18,tsunoda,2,1,14:09:00,6:42.478
Japanese Grand Prix,2022,18,mick_schumacher,2,1,14:09:04,6:40.857
Japanese Grand Prix,2022,18,stroll,2,1,14:09:07,6:40.463
Japanese Grand Prix,2022,18,kevin_magnussen,2,1,14:09:08,6:42.029
Japanese Grand Prix,2022,18,norris,2,1,14:09:10,6:46.256
Japanese Grand Prix,2022,18,bottas,2,1,14:09:11,6:47.553
Japanese Grand Prix,2022,18,latifi,2,1,14:09:14,6:47.673
Japanese Grand Prix,2022,18,vettel,2,1,14:09:17,6:49.647
Japanese Grand Prix,2022,18,zhou,2,1,14:09:20,6:50.005
Japanese Grand Prix,2022,18,gasly,2,2,14:09:22,6:49.011
Japanese Grand Prix,2022,18,latifi,5,2,16:23:57,24.785
Japanese Grand Prix,2022,18,vettel,5,2,16:23:58,24.218
Japanese Grand Prix,2022,18,norris,6,2,16:25:53,24.595
Japanese Grand Prix,2022,18,bottas,6,2,16:25:56,24.869
Japanese Grand Prix,2022,18,max_verstappen,7,2,16:27:26,24.308
Japanese Grand Prix,2022,18,leclerc,7,2,16:27:27,25.899
Japanese Grand Prix,2022,18,perez,7,2,16:27:32,25.322
Japanese Grand Prix,2022,18,ocon,7,2,16:27:34,25.172
Japanese Grand Prix,2022,18,hamilton,7,2,16:27:36,25.059
Japanese Grand Prix,2022,18,russell,7,2,16:27:40,28.728
Japanese Grand Prix,2022,18,tsunoda,7,2,16:27:44,24.439
United States Grand Prix,2022,19,latifi,5,1,14:12:42,25.321
United States Grand Prix,2022,19,albon,9,1,14:19:29,24.624
United States Grand Prix,2022,19,zhou,9,1,14:19:31,27.326
United States Grand Prix,2022,19,bottas,10,1,14:21:08,25.013
United States Grand Prix,2022,19,tsunoda,10,1,14:21:14,23.688
United States Grand Prix,2022,19,ricciardo,10,1,14:21:17,26.206
United States Grand Prix,2022,19,gasly,11,1,14:22:51,23.670
United States Grand Prix,2022,19,hamilton,12,1,14:24:13,24.362
United States Grand Prix,2022,19,max_verstappen,13,1,14:25:50,23.866
United States Grand Prix,2022,19,russell,13,1,14:26:03,30.038
United States Grand Prix,2022,19,perez,14,1,14:27:47,23.403
United States Grand Prix,2022,19,norris,14,1,14:28:05,24.026
United States Grand Prix,2022,19,stroll,15,1,14:29:39,25.417
United States Grand Prix,2022,19,leclerc,18,1,14:34:58,24.314
United States Grand Prix,2022,19,vettel,18,1,14:35:06,24.307
United States Grand Prix,2022,19,alonso,18,1,14:35:26,23.870
United States Grand Prix,2022,19,ocon,18,1,14:35:37,24.816
United States Grand Prix,2022,19,mick_schumacher,18,1,14:35:37,25.209
United States Grand Prix,2022,19,kevin_magnussen,18,1,14:35:42,29.039
United States Grand Prix,2022,19,albon,18,2,14:35:50,24.311
United States Grand Prix,2022,19,latifi,18,2,14:36:12,24.195
United States Grand Prix,2022,19,alonso,22,2,14:45:23,39.707
United States Grand Prix,2022,19,zhou,23,2,14:48:10,25.015
United States Grand Prix,2022,19,gasly,32,2,15:05:32,28.918
United States Grand Prix,2022,19,tsunoda,33,2,15:07:16,23.241
United States Grand Prix,2022,19,mick_schumacher,33,2,15:07:18,24.651
United States Grand Prix,2022,19,hamilton,34,2,15:08:39,24.135
United States Grand Prix,2022,19,norris,34,2,15:08:59,23.702
United States Grand Prix,2022,19,max_verstappen,35,2,15:10:18,32.254
United States Grand Prix,2022,19,leclerc,35,2,15:10:26,23.755
Mexico City Grand Prix,2022,20,stroll,17,1,14:27:31,23.509
Mexico City Grand Prix,2022,20,perez,23,1,14:35:10,24.892
Mexico City Grand Prix,2022,20,latifi,23,1,14:36:14,23.826
Mexico City Grand Prix,2022,20,mick_schumacher,24,1,14:37:37,23.679
Mexico City Grand Prix,2022,20,max_verstappen,25,1,14:37:51,22.487
